Id,name,p1,p2,p3,c1,c2,c3,e1,e2,e3,p4,C4,seed,pool,rtype,round,rival,bye,IMG
19155775,TRW All-Star,OrknD,zPaytak,ShaunShip,Turkey,Turkey,United States,OrknD,zPaytak,ShaunShip,,,1002,A23,Loser Bracket,Losers Round 1,Zriver and Double Peak,TRUE,https://images.start.gg/images/team/2557406/image-41810234da0d60ed41530285185f78d3.png?ehk=XngunCXYaFsltlfnV47wVLA5FX1CfaDmmpaMPc84nH0%3D&ehkOptimized=DSuk%2BlIQvlYDy2lsqpROHUu7BOJ6h8Vh15q7yFw5Vy0%3D
19136096,FIRE ESPORT,DNA3060,Giodid,Ms_Kurn,Italy,,Italy,DNA3060,Giodid,MS_Kurn,,,1003,A22,Loser Bracket,Losers Round 2,Forfeit7,TRUE,
19057079,The Wheaty Bisks,Pale Paddy,Firebroozy,MobyThicc LK,Ireland,Ireland,Ireland,Pale Paddy,lewisxonk,CensedPhoenix76,,,1004,A21,Loser Bracket,Losers Round 1,Team Unwanted,TRUE,https://images.start.gg/images/team/1877177/image-1e1e2d6487bf1f2d0217708dae6079ef.jpg?ehk=Nl2S5rW%2Bx%2BrDHxS%2B9NXLiOwuxM3VIZX8qaditAL0NME%3D&ehkOptimized=0sJVF82XFCmV%2B%2FTUJXr0TNv2stKwuaYoXbf0wPvhoJE%3D
19162220,Free Winz!,faiz,trev,Faze_PayYour_F_M,United Kingdom,United Kingdom,Greece,faiz too washed.,trvin.,LiQuid_SteliOs,,,1005,A20,Loser Bracket,Losers Round 3,SEAL FLY TEAM,TRUE,
19074695,Gurkentrupp,Truthahn_69,Bot 3 mag Kuchen,Shadow_xkatze,Germany,Germany,Germany,Truthahn_69,Bot 3 mag Kuchen,Shadow_xkatze,,,1006,A19,Loser Bracket,Losers Round 2,tańcuwała ryba z rakiem,TRUE,
19093772,Hydra Esport,syim.,Chouwie,Ador 7,France,France,Kosovo,syim.,Chouw.,ɢᴏ ᴛᴏ sʟᴇᴇᴘ ｼ,,,1007,A18,Loser Bracket,Losers Round 2,HSD,TRUE,
19145688,ALG,48-_-RL,Lionel_Juicy_,Giannichacal1,Belgium,Belgium,Belgium,48-_-RL,Lionel_juicy_,giannichacal1,,,1008,A17,Loser Bracket,Losers Round 1,France team,TRUE,https://images.start.gg/images/team/2500327/image-6309bebaa9c66f23c61bf3a7c1c4b6a0.jpg?ehk=H3OCB0DpgEwsMENJUe4D1fdAW0jdXCwwhc7s5NU9Jjo%3D&ehkOptimized=FFEabGOkzwGWCYT7mHgygiLoFBthBsGbnm3%2BihXZ2mU%3D
19154069,SYLICS ESPORT,SLAYZY-22,lxcas-,FLATZOU,France,France,France,slayzy22.,lxcas-,FLATZOU,,,1009,A16,Loser Bracket,Losers Round 2,Team Arkad 3,TRUE,
19138488,All The Gear But No Idea,hexx.rl,MizoR,ZINX,,Sweden,United Kingdom,knightRL.,Lil Mizo,Jo.5H.,,,1010,A15,Loser Bracket,Losers Round 3,Was geht Sie das an,TRUE,https://images.start.gg/images/team/2582768/image-08caa99cf11a305c4b3223014a92bfce.jpg?ehk=PCSrCq5ccaAG6XUPLLBZ1DOfi4d1CsHVJipzT53gnSA%3D&ehkOptimized=haNrYg%2FH%2BrCZpsmVN4HRlg7X9M9SzWnxnN9nEj9FuBI%3D
19124897,vOc FC,vladymora,Ony_Style_Twitch,Vysk_,Italy,Italy,Italy,vladymora,Ony_Style_Twitch,Vysk_,,,1011,A14,Loser Bracket,Losers Round 3,THE OLDERS,TRUE,https://images.start.gg/images/team/2584924/image-554fa1b45259f60a8321cbd554da66e7.png?ehk=QWfEEMPSoLZiGXWc1%2FRSM43MT13tdR9U6HtdjgPMKIs%3D&ehkOptimized=HZXhQLrDnNGEK2RNXfmR2VZ%2FhV9szRBEgWMdGYSZSTE%3D
18712182,Sköll Esports,Casttyk,Oji,Medina,Spain,Spain,Spain,Casttyk,Taledi_kun,HugoMC marmar,,,1012,A13,Loser Bracket,Losers Round 1,BLACKAOUT 2.0,TRUE,https://images.start.gg/images/team/2499855/image-ab8e3f10b50c715f4973897731c1879b.png?ehk=gFMzgGeyUnSoH1UxnLx0FlMGANrD%2B65USGrutm4PQCY%3D&ehkOptimized=9q9k%2FC09hNNmP8uAMCe89c31emlZuvq4%2Blr4KQDUWtg%3D
18898484,HEBS FC,MattDarkos22,Cc47agen,Bad-_-Dreamer,France,France,France,MattDarkos22,Pich.prime,Bad-_-Dreamer,,,1013,A12,Loser Bracket,Losers Round 1,Spicy Biggy,TRUE,
19153877,Monkey ESports,NumNum,Alaazar,fear-me_rl,United Kingdom,Norway,United Kingdom,JuiceWrld.Fan999,Alaaz.,fear-me_rl,,,1014,A11,Loser Bracket,Losers Round 2,Ascendancy,TRUE,
19152977,Olympique 14,Luthinho14,Loochi_15,T2F-NOXY,France,,France,Bassirou frr,Loochi_15,T2F-NOXY,,,1015,A10,Loser Bracket,Losers Round 1,Stryker Defenders,TRUE,
18883249,stoneberk,Despi,SkymaaX,Quasarleo,France,France,France,Enzo_567,IxaM9.4,QuasarLéo,,,1016,A9,Loser Bracket,Losers Round 2,DopShot,TRUE,
18715026,Rosinha's Club,zXico,legendaryraft,Mo_boy,Portugal,Portugal,Portugal,FeelLikeImDrowni,legendaryraft,Mo_Boy,,,1017,A8,Loser Bracket,Losers Round 2,Big Unc,TRUE,https://images.start.gg/images/team/2499815/image-cfe76eb3358de3eb5a62e7206ea1b015.jpg?ehk=KG%2Bjsp20zm%2BL%2FHzhaFpik5macq8UNzGm8RYLcBi%2FK8w%3D&ehkOptimized=IJYrzazbIAfu4quTI%2F2mx0z%2FTNU1xKOSZ%2B10hOThOtM%3D
19155761,Sarcasm,Sh4d0w,Evenclob,JustVlo.,,Slovenia,Romania,TRSS Sh4d0w,Desu-Ga09,JustVlo.,,,1018,A7,Loser Bracket,Losers Round 1,Power Pants,TRUE,
19123567,FAKESSL,byagon097,SPACE RL,NauCOW,Spain,Spain,Spain,byagon097,SPACE RL,Retired player乂,,,1019,A6,Loser Bracket,Losers Round 3,Team 4ever,TRUE,https://images.start.gg/images/team/2584758/image-a0551cf032c167d30183f4c15fd9ac21.png?ehk=zYa6EMVkXrY3CzMPEiltPrLWIe5KbY760a%2BosIf0O2k%3D&ehkOptimized=zLo9Vrx1Vye2CBpKXVJhtub761KABjBHvA54L9pWZCA%3D
19153334,Sanrio,Kurømï,Lk4sRL,Kl0nJ,France,Belgium,France,Kurømï,Zenrl rikow,solo 5ky,,,1020,A5,Loser Bracket,Losers Round 2,souls onyx,TRUE,https://images.start.gg/images/team/2588345/image-23a87d0d1bada7d2072d19dbf2e48ed4.png?ehk=ivY7WnouOuctTmAXaTj36XmAOc9vaxqIypzQJNITAas%3D&ehkOptimized=Fue2jrqibAasJimexm48I%2F0N%2FrGcPwrN5HmaiB02wYI%3D
18711618,SOSO,Ryan6574exe,JayDow01,XAuxr_Fn,United Kingdom,United Kingdom,United Kingdom,Queziy.rl,JayDow01,seb on the shelf,,,1021,A4,Loser Bracket,Losers Round 1,cheesesports,TRUE,
19148977,Frog esports,The Foilsman,S1r0xk,Nagi Seishiro,Italy,Italy,Italy,TheFoilsman TTV,User-35e90e7c9a,N4g1-,,,1022,A3,Loser Bracket,Losers Round 2,Ca va péter,TRUE,https://images.start.gg/images/team/2091347/image-9a17053c2514851df72c9b62e7e88bc6.jpg?ehk=LEHIFE35JhwKlrBVZOI%2Fr6ChjzwRvMz3kS4In7XYplg%3D&ehkOptimized=WP646FIqYi2ASVMPUFS%2Fngxcsw6AeJGou6nnwBsdJTo%3D
18995184,Louis Hill Fanboys,dylan s,josh s,Squidwid123kilk,United Kingdom,United Kingdom,United Kingdom,User-21c8325651,josh RU,Lewis150501,,,1023,A2,Loser Bracket,Losers Round 4,14+17+17,TRUE,
19132863,Detox,Detox_GenjiStar,Detox_Nacoメ,DeanosaurusNL,Austria,Austria,Netherlands,Detox_GenjiStar,Detox_Nacoメ,Deanosaurus_NL,,,1024,A1,Loser Bracket,Losers Round 2,Sub Squad,TRUE,
19146571,CrackRuss,Boomer,mrtn.,qasZ_,Croatia,Poland,Netherlands,AgentGeorgeDroyd,CR_mrtn.,CR_qasZ_,,,1025,A1,Loser Bracket,Losers Round 1,Monos Enrabietados,TRUE,
18738689,ReshCompany,Biju,Daniaperdak,#ZEK,Ukraine,Ukraine,Ukraine,bijunyara,Daniaperdak,DimasikGEYmer6,,,1026,A2,Loser Bracket,Losers Round 1,young nipples,TRUE,
19135950,Real Drip,Jolansss,PRIME Danii,Lucavittooo,Switzerland,Italy,Italy,Jolansss,PRIME Danii,Clxpz_by_Vittoツ,,,1027,A3,Loser Bracket,Losers Round 1,Air Squad,TRUE,https://images.start.gg/images/team/2586274/image-3f6f3b7a0ab626ada5d384c4e3540b5a.jpg?ehk=ZwBnk%2FDJuILopbaL8obYTNGI1F7%2FwU%2F%2FFnwsjQzWcRg%3D&ehkOptimized=EZYzHx0V5PHGbWxa0NLx65k6LOoxouN0Q%2F3ohC158y0%3D
18994348,Chill guys,colaboy12345,SSL_JJ,Dark_snare6,Germany,Spain,Germany,colaboy12345,SSL_JJ,messi2109299,,,1028,A4,Loser Bracket,Losers Round 2,Team Skeptic,TRUE,
19087878,Juan esport,not_sancaaa,not_ryaaa,IDCkirus,Italy,Italy,Italy,not_sancaaa,11.09.01 ez kill,IDCツCircus,,,1029,A5,Loser Bracket,Losers Round 1,DLP PRIME,TRUE,
19161908,Celestial Esports,nyble.,trix,Astrxmical,United Kingdom,United Kingdom,United Kingdom,nyble.,t r i x.,Astrxmical,,,1030,A6,Loser Bracket,Losers Round 2,HAM,TRUE,
19148612,AETHER STRIKE ESPORTS,Apparentlynathy,Vexo,cappello di paglia,,Poland,Italy,techy fx,V3XOO 9,Re Uranus,,,1031,A7,Loser Bracket,Losers Round 3,GLAS5 ESPORT [RL],TRUE,
19126485,T.E.T,Delicious dihh,wsundown,KenjiN131,Germany,Germany,Germany,Delicious dihh,wsundown,KenjiN131,,,1032,A8,Loser Bracket,Losers Round 1,Parallax Betrayal,TRUE,https://images.start.gg/images/team/2584498/image-96af7be891a880aed3bacc5f0451398d.jpg?ehk=%2F5vWJgaT1xj6b9Eefld963fo0E0GeI%2Fmd5RmMjE88kc%3D&ehkOptimized=%2B7ZZeDH489gNPrYbSs3sEEK8M%2FSsibu2BN6LTXe5VHs%3D
19154114,Team Quantum,Ghost,noxxyRL.,Koczyt,Belgium,United Kingdom,Poland,Ghost親,noxxyRL.,Koczyt〴,,,1033,A9,Loser Bracket,Losers Round 3,Team Vypra,TRUE,
19052473,RWN - Gamma,Maitreduriz_,Chris Prince 7,Fluxy 3371,France,France,France,Maitreduriz.,Chris Prince 7,Fluxy 3371,,,1034,A10,Loser Bracket,Losers Round 2,Ornix,TRUE,
19124959,Monkeys,Jo Yuri Lover,Kejlis,Mistrak.,Czech Republic,Czech Republic,Czech Republic,Jo Yuri Lover,Václav Václavík,Mistrak.,,,1035,A11,Loser Bracket,Losers Round 1,Worldwide,TRUE,
18627051,Brisk Gaming,CrzyCharlieBear,Darth_Penguin1,Donz0_Gamer,United Kingdom,United Kingdom,United Kingdom,CrzyCharlieBear,Darth_Penguin1,Donz0_Gamer,,,1036,A12,Loser Bracket,Losers Round 2,Team B2S,TRUE,
19047961,EA Vipers,GRturb0,Marcoonline-30,YTLoly,Sweden,Sweden,Sweden,GRturb0,Online100Sky,SWE Wavy.,,,1037,A13,Loser Bracket,Losers Round 4,Humble FC,TRUE,https://images.start.gg/images/team/2572405/image-6ec01bed03c155db9a0623402f63bb33.jpg?ehk=Y2UjBsg%2FMgX9%2BWcSsNh6OWyueCX3C75ZwLe7ySuh08E%3D&ehkOptimized=lExqSAmsC7xb2O5uvr0hQXaU7SBCE3tbNU5TQ139T8s%3D
19155987,MacDonalds,skrt猿,Pio,PauloSous0,Portugal,Portugal,Portugal,skrt猿,Pioシ,FaZe_Delay_60Fps,,,1038,A14,Loser Bracket,Losers Round 3,FLCS Duke,TRUE,https://images.start.gg/images/team/2588926/image-ba95a4d445f4c7c8f36ca14ed8b0c34f.jpg?ehk=q8PoxRFFAMEKTHIAxRE4FqJ5kNQPQi7pY2ysoT5PQPw%3D&ehkOptimized=hP%2FnJKC6yRGTlklGcrZSLMjJjTv6KsLl4pJFpxrhi1o%3D
19136861,Hat sich ausgebobt,Iᶜʰ Lⁱᵉᵇᵉ Mᵃˣ,MösenMoppel1974,i like bubbles.,Germany,Germany,Germany,Iᶜʰ Lⁱᵉᵇᵉ Mᵃˣ,kooN moT,I like bubbles.,,,1039,A15,Loser Bracket,Losers Round 1,TFH PRIME,TRUE,
18987398,KS Czopkowirowka,Macias1924,ShybovskYY-_-,MzK.NwK.,Poland,Poland,Poland,Maciosopalunio,ShybovskYY-_-,MzK.NwK.,,,1040,A16,Loser Bracket,Losers Round 1,Zealox Gravity,TRUE,
19162027,Parallax Sense,SedatRL,Aryvcl,Ares.04,Turkey,United Kingdom,United Kingdom,twitch_sedat_rl,Aryvcl,Ares.04,,,1041,A17,Loser Bracket,Losers Round 3,Securing The Bag,TRUE,
19133864,Team LWC,Livil_RSN,Calail774,Waiiko__,,,France,livil_RSN,flammers76,NearSparrow812,,,1042,A18,Loser Bracket,Losers Round 1,Goud Guys,TRUE,https://images.start.gg/images/team/2585998/image-9d4b357797bc3030a6e575d52fe44bfb.png?ehk=lW6SShopZdgo4ng%2BladtrBXFebLPHWAqFiLs3jWPcyI%3D&ehkOptimized=MOUm78w5NG41co6fIWVIdz293Pd3lTXrSVLvbcZd1fA%3D
19131898,TrippleYN,qpejoz,elwopp,njwko,Belgium,Belgium,Belgium,qpejoz,,njwko,,,1043,A19,Loser Bracket,Losers Round 1,ALOOF,TRUE,
19101597,lesson191,Minyhoop,Son Goku,Stivibot,France,,France,Minyhoop,Son Goku-kun,GJWC Stivibot,,,1044,A20,Loser Bracket,Losers Round 1,Vivre Bump,TRUE,
19161952,skinny legends,c0d7_14,Infinity_ER1,team_D_E_E,Anguilla,United Kingdom,United Kingdom,skibidicody14,EM_Rigs,ツu got clapped ツ,,,1045,A21,Loser Bracket,Losers Round 3,The Dutchies,TRUE,
19156811,SUBSONIC,LT03,compostezza 74,Rolf on meds,Cyprus,United Kingdom,Sweden,Vitality_Zen_.,La Capra 74,Stegosaurus.-.,,,1046,A22,Loser Bracket,Losers Round 2,Ironcd,TRUE,https://images.start.gg/images/team/2497200/image-ff64c92d22efa898541cd414c9c0f12b.jpg?ehk=Ncr3TS7QcIdzZUWqucgGOYZRNpF8TB1YqcmmJKmHYoU%3D&ehkOptimized=h8Z8fuC752hvpA85MS89NV%2FVER%2BZat%2BbB%2FxJ45rat20%3D
19161411,WBS,Sosna_21,Dom4n4k444,TIFIU2115,Poland,Poland,Poland,Sosna_21,Dom4n4k444,HOPzy -_-,,,1047,A23,Loser Bracket,Losers Round 2,This is Rockrt leugae,TRUE,https://images.start.gg/images/team/2234578/image-fef3e6e104c7fe749c526bfa5af329a6.png?ehk=A2k3E6rNh3ThX3qN0AZaFNgy2IcHFt5Y2DNrqpROYzE%3D&ehkOptimized=0E2ai4ZWP88hkc3Z7gipg9KDs1gNs%2Fs8KAJDJ2ngA3M%3D
19132879,C2 rewind,Recons,Mg Custard,Lenniedefender,United Kingdom,United Kingdom,United Kingdom,火箭 recons聯盟偵察,DaRealCrazyMan,rLcS RANKED,,,1048,A24,Loser Bracket,Losers Round 2,Turkish Bg Esport,TRUE,https://images.start.gg/images/team/2585082/image-786b0047260dd214ce8c4191a9232e64.jpg?ehk=F2VhRFxXQrMqrHz7UyUKhnO56mHrgo6HTDLCWV98%2FaM%3D&ehkOptimized=sla7aEl1PA1YhjmNZR%2BEaeVVIsrOrxGRG6RUPqrPOgw%3D
19152753,FR SQUAD,lukaboy-23,Max94,Manzo,France,France,France,Magix_23,NsZr.max.,Mąnzo,,,1049,A25,Loser Bracket,Losers Round 1,Les foufou de sochaux,TRUE,https://images.start.gg/images/team/2581330/image-405429c008e6ab38f2011f78b845d0e7.jpg?ehk=cmAhYOr5l5sZm4959Qr%2BdJkFPU1nB8fG%2Bt2M2AQxmHo%3D&ehkOptimized=w3rrEZDoL7doNxKX5lF87XHd%2F%2BDPggWo%2FbhW9NLrLDQ%3D
19123795,underdogs,PDRM.,Twist_amir,Metin米,Norway,Norway,Norway,PDRM.,PDRM.,PDRM.,,,1050,A26,Loser Bracket,Losers Round 3,NyR,TRUE,
18994432,Saucisse Corp,el_saucisson,bebe floki,Sayy.osk,France,France,France,el_s4uciss0n,bebe floki,Sayy.osk,,,1051,A27,Loser Bracket,Losers Round 1,FLAZY eSport,TRUE,
19156838,Master Drift,Alessandor,JesusKyza08,Robocop45,Spain,Spain,Venezuela,ALESS4NDOR,JesusKyza08,robertjosguerra,,,1052,A28,Loser Bracket,Losers Round 1,Team RLG,TRUE,
19145152,Hey Gamers,Raphael,Shооta,Tomöl fv.,Germany,Germany,Germany,Alex Adams.,Shооta,Tomöl fv.,,,1053,A29,Loser Bracket,Losers Round 1,PKU_eSports e.V.,TRUE,
19132300,LOCKED in ALIENS,Patchi,Midorio.,Cesar,Algeria,Algeria,Algeria,Patchi4reall,Midorio.,TatsumiZϞ,,,1054,A30,Loser Bracket,Losers Round 2,No BOOST NO GLORY,TRUE,https://images.start.gg/images/team/2252188/image-8a7c5dd8be9f5af4841f92bedc99e1fb.png?ehk=BsUeR6FP%2BrEc5dzj3WMWltDkFC4fOnXNZF%2FDFsobNDA%3D&ehkOptimized=aZ1kv4GIihDhAxr1XtuthV15P9znabZxRdG1z5ca%2Bmk%3D
18796153,Order of Fate,Arrowe,Gifti1.0_HD,Adi_letsgo,,Germany,Germany,ArroweLP,LowGopher557,waththefish44,,,1055,A31,Loser Bracket,Losers Round 1,Calcuteam RED,TRUE,
19153523,Rocket Fire,Fabinho,maesteam,KCD_3D,France,France,France,Fabinho3842,Maesteam,KCD_3D,,,1056,A32,Loser Bracket,Losers Round 2,DOMUS Esport Oblivion,TRUE,
18726784,Boost Bros.,PKJhozin,GustaaRL,xNoodkyfelipe90x,Portugal,Portugal,Portugal,PKjhozin,THEGUIBR CLIP Uツ,FelipeNoodky90,,,1057,A32,Loser Bracket,Losers Round 1,TouchPaMonBost,TRUE,https://images.start.gg/images/team/2499997/image-a1157b962a362de1eed41c3e972aa18e.png?ehk=jTH2%2BSI5BNXJ9B0zn2FCwu2AW1hjQ0rpQCw4IhuJrac%3D&ehkOptimized=QbFNluUDsjeos7D3CZk%2FgjRhBBKvYWbqGPATPsAAvxs%3D
18701554,Galapagos,Patrick565_,Tyron66,EnricoV_v,Italy,Italy,Italy,Patrick565_,Tyron66_,EnricoV_v,,,1058,A31,Loser Bracket,Losers Round 1,Kyodo Esport,TRUE,
19143901,nakh mg,Nakira,Nakirafromwish,V0N .,France,France,France,le gros kh,LeDaron2Sayz,V0N .,,,1059,A30,Loser Bracket,Losers Round 2,Deluxxe Rubis,TRUE,
19093536,Konfidenci,TheAthic,Kramshi,m3nt0sek,Poland,Poland,Poland,TheAthic,mj09 Krms,m3nt0sek,,,1060,A29,Loser Bracket,Losers Round 1,SKZ,TRUE,
18742948,Dont Rage,SKY-_-Luisシ,Lm-Better,tin418,Switzerland,,Switzerland,SKY-_-Luisシ,lm-Better,tin418,,,1061,A28,Loser Bracket,Losers Round 1,7EVEN-1,TRUE,
19134146,Team Guardian,Sunny,sandsquidRL,Voiddd,France,France,France,aurore_cdc,sandsquidRL,TR2_Shoto,,,1062,A27,Loser Bracket,Losers Round 3,Donkey Butter,TRUE,
19005880,Hypernova,Messi107942,Nxy SpinxyYT,LDBzz,United Kingdom,United Kingdom,United Kingdom,fv pizzabox,fv pizzabox,Rebekah French,,,1063,A26,Loser Bracket,Losers Round 4,SPM Corp,TRUE,
18928055,Team Conquest,MSeb.,Myraiko,Skyen.,France,France,France,MSeb.,Myraiko,Skyen.,,,1064,A25,Loser Bracket,Losers Round 2,portugermaria,TRUE,https://images.start.gg/images/team/2503350/image-1b9d95d20ddde5586a3015dd7863792d.png?ehk=eC5r0Dj7NklkPu1oeqBnk4cEzUvr1j%2BYR8XWhpzfJQ0%3D&ehkOptimized=BtdZzWgPM8Om3ncm1HATuEKbzkZN57RdfDIRB7dc1hQ%3D
18766709,Ogre var!,lowluw,MacmysticG,,Latvia,Latvia,,lowluw,am9es,,,,1065,A24,Loser Bracket,Losers Round 1,ironclad,TRUE,https://images.start.gg/images/team/2509419/image-a6d5000510e8de2d979d01038ab57423.jpg?ehk=Vu9nVtwVmHIHhdtZd4238LyQ2%2BHjmtlh2g0MWpI9qqo%3D&ehkOptimized=krL3gez1quKis4ccxLNlKCsbcE1mM4bGwsboyaZrTdw%3D
19156304,bistouquette,Goodies,Cambodia gnome,Nekaïzen,France,France,France,Goodies310518,CAMBODIA GNOME,Nekaïzen,,,1066,A23,Loser Bracket,Losers Round 2,NALTICE ESPORT,TRUE,
18742321,Carried Diamonds,sjakasar-04pj,Horridwarrior43,Haz 7.,United Kingdom,United Kingdom,United Kingdom,sjakasar-04pj,Horridwarrior43,Haz 7.,,,1067,A22,Loser Bracket,Losers Round 1,the bulgarian sigma wolfs,TRUE,
18997485,Les Voilà,Bobygames-RL,fsbarbosa2003,milmoul22,Switzerland,Switzerland,Switzerland,Bobygames-RL,fsbarbosa2003,Bobygames-RL,,,1068,A21,Loser Bracket,Losers Round 4,Sigma boi,TRUE,https://images.start.gg/images/team/2289018/image-491c7ca277bce2acd99ad86c9b748894.jpg?ehk=BsrMVb%2F0yiUXM7I%2BrrenwL4CDdhFuRTDFHp9vECeANY%3D&ehkOptimized=0g9DJJ1FxqqodkpajBRfzP2owVgrgD0dJ71oKAq9kVo%3D
19156874,Les diables de Tasmanie,Layks,electrolightX,Yz,France,,France,Layks_RL,2.4 electro LJ,Yzzzz_678,,,1069,A20,Loser Bracket,Losers Round 1,"Son, Dad and Grandpa",TRUE,
18994713,LNR,Scratchi 01,M4X_19,Matcowi,France,France,France,Scratchi01,ansama2015,Matcowi,,,1070,A19,Loser Bracket,Losers Round 3,Pupuce gang,TRUE,
19152844,All Cats Are Beautiful,AvecUnHache,Nsuiskana,Useless Kumquat,France,France,France,Avec Un Hache,nsuiskana,Useless Kumquat,,,1071,A18,Loser Bracket,Losers Round 2,rasmoilethors,TRUE,https://images.start.gg/images/team/2586167/image-33b2498f42843ed0cc62c8a001b8a46f.png?ehk=5hPHpEGm3exa9RnruhxuwsGi3eQmE3mnJH%2BW3sYnXR4%3D&ehkOptimized=YoZrArxsz4GCuscd85Egjh4e9Gg0P5o%2FFzOgZsimEqk%3D
19135705,1 out of 20,daddyfezzo,Hevavok HU,CsBalazs2006,Hungary,Hungary,Hungary,Tigergamer55311,Hevavok,CsBalazs2006,,,1072,A17,Loser Bracket,Losers Round 1,League Of Potatoes,TRUE,
19160754,CUBA,trakais zigis,RuxX15,UrCooked323,Latvia,Latvia,Latvia,trakais zigis,RuxX15,rudo1000,,,1073,A16,Loser Bracket,Losers Round 2,3 sigmas and mmyqk,TRUE,https://images.start.gg/images/team/2588870/image-a28961af0efaed747257dc0a0607e98f.jpg?ehk=LgouyqyxxSMJObgPIuORRGMVIHm8fxbdT2yDHTcZ4Y8%3D&ehkOptimized=LkcGtO3Y1fR0LgCkF1CeuLF5jX3vGHeF7xcE9meRhVE%3D
19115679,Vitality Jr,winter-froher133,Sry_Kid0,only_200,Germany,Germany,Germany,Petrit3890,ˢʳʸ ᵏᶦᵈツ,Ya wischech,,,1074,A15,Loser Bracket,Losers Round 1,Infinite esports pink,TRUE,https://images.start.gg/images/team/2583693/image-3354d9aaaa224435902798c2667c4875.jpg?ehk=vlu9uNEV2EtfBVaC97HZ6%2B8eHOlNFlLKpJh3Uh6VoOs%3D&ehkOptimized=3DQvtWMt6XLAxeYvREVqjB2VrGuDHkaEgfPJ%2FTtPzP8%3D
18999828,Neurotic Ball Chasers,Kamoi,GoldCobra,Jomndras,Germany,Germany,Germany,Aremoi,GoldCobra111,jonas.bm,,,1075,A14,Loser Bracket,Losers Round 2,DCS Esport,TRUE,https://images.start.gg/images/team/2513742/image-8b9b0b53f6b3012d7f25db2c188f4d54.png?ehk=6WNdqc3VKkyNUWQ6nT%2BVZOdVja8Y4CDZe611c5CNGXw%3D&ehkOptimized=ZnkbjHJYtgC8k8iSJqj21i84c9x72323TiQJsYQU11s%3D
19158219,Royal Academy,MLDD,Zukinao,Bukino,France,France,France,AKA MLD,zukinao,,,,1076,A13,Loser Bracket,Losers Round 1,Esport Des Sacres,TRUE,
18994467,Senna Enjoyers,Mau_nico1109,cruccothebest,amatriciana69,Italy,Italy,Italy,Mau_nico1109,sebailbest,amatriciana_69,,,1077,A12,Loser Bracket,Losers Round 2,Scr Saku,TRUE,https://images.start.gg/images/team/2522945/image-84cc36751327beee4186bfd74becb8c6.png?ehk=rJK%2F7PgseM0JQFe1cMvHpVC7GaV%2B653gCIMWKaVEVoQ%3D&ehkOptimized=ADwKBA3EwJkgosnatPOvWjkFPUw2d1StgDe01bk9aiI%3D
19149004,team gravity,vitxz,Sir Realize,Lambasy,Croatia,United Kingdom,United Kingdom,vitxz cant peak,Sir realize,Dxrku א,,,1078,A11,Loser Bracket,Losers Round 1,DanRealuk,TRUE,
18949513,In da beninging,MoeOnZen,willy on the wall,Mason_J_7,Lebanon,Lebanon,United Kingdom,Møẽ,willy on da wall,Mōē,,,1079,A10,Loser Bracket,Losers Round 1,NVS MRG,TRUE,
18984240,RESISTENCIA,Adriigonza5,foyaput4sdefuego,BYPABLOS10,Spain,Spain,Spain,adriigonza5,El tibupulpo,BYPABLOS,,,1080,A9,Loser Bracket,Losers Round 1,Luminaris,TRUE,https://images.start.gg/images/team/2238854/image-b38c25dbfd7490f89ee87e40dfe602d3.png?ehk=LPxk5JPd4n2%2BWSxt%2B4cCyKJdDCPrFkOuL46doo0Eo8I%3D&ehkOptimized=tjniFuIC83YI2vuNCdkrGOOeLEvHRJF764vGFgPAINw%3D
18803013,SKY,Yanis,Zephère,Speed.zelda.,Belgium,France,France,YanisRL666,SKY-_-Zephère,Speedrun.zelda.,,,1081,A8,Loser Bracket,Losers Round 1,CCh warriors,TRUE,
19047530,Galicia Calidade,GZ Bustiin,GZ Jowi,GZ M0drre,Spain,Spain,Spain,GZ Bustiin,GZ Jowi,M0drre,,,1082,A7,Loser Bracket,Losers Round 3,PAN BIMBO,TRUE,https://images.start.gg/images/team/2529925/image-b38b79f5263edc4ac4d0e554afc6a023.jpg?ehk=Klv3UABossdfoG86rN9dYBhWakkwqOv7g6sq0xRaVIw%3D&ehkOptimized=xV2ZFkMM2u%2BDBm7PV%2BpkYhIFHzMhWBRoTXUySPovhjo%3D
18787037,KamiNoKami,Kazoku972,Djiby,AGuiTso,France,France,France,Kazoku972,Djibyo,AGuiTso,,,1083,A6,Loser Bracket,Losers Round 1,50'SKY / KMF,TRUE,https://images.start.gg/images/team/2497534/image-7f1ad8862b443497df47c20a24a7839b.jpg?ehk=GjZAMRZTNssv1INZVUqkgUSN%2B7XPcBKQxvsMEQMZytQ%3D&ehkOptimized=hK0IB2%2F1gbHdLzfNWK%2BsnYDv7y2ADRV3Bmug7QJYBh8%3D
19068278,BEMA,Klilo_BeMa,Bache,,Germany,Germany,,Klilo_BeBö,Bache12,,,,1084,A5,Loser Bracket,Losers Round 1,Crossbar Empire,TRUE,https://images.start.gg/images/team/2395456/image-15fba62b9d22d90bf25ed260a37f6ded.png?ehk=1qIY4NahgJMTUdOzCcxbRBl2t7TuXsjvTE0BoEc0K78%3D&ehkOptimized=NXIarmIYFum6KocFad3AcV2fuFI%2BCuLvrMonkzNhs%2FQ%3D
